<TICKER>;<PER>;<DATE>;<TIME>;LAST;<VOL>
GAZP;0;18.02.2021;18:17:55;224.560000000;1260
GAZP;0;18.02.2021;18:17:57;224.560000000;30
GAZP;0;18.02.2021;18:17:58;224.550000000;2000
GAZP;0;18.02.2021;18:18:00;224.550000000;1010
GAZP;0;18.02.2021;18:18:00;224.540000000;70
GAZP;0;18.02.2021;18:18:03;224.530000000;4080
GAZP;0;18.02.2021;18:18:04;224.530000000;1070
GAZP;0;18.02.2021;18:18:04;224.520000000;100
GAZP;0;18.02.2021;18:18:04;224.520000000;10
GAZP;0;18.02.2021;18:18:04;224.520000000;80
GAZP;0;18.02.2021;18:18:04;224.510000000;70
GAZP;0;18.02.2021;18:18:04;224.510000000;240
GAZP;0;18.02.2021;18:18:04;224.510000000;780
GAZP;0;18.02.2021;18:18:05;224.510000000;200
GAZP;0;18.02.2021;18:18:05;224.500000000;500
GAZP;0;18.02.2021;18:18:05;224.510000000;50
GAZP;0;18.02.2021;18:18:07;224.510000000;160
GAZP;0;18.02.2021;18:18:07;224.510000000;770
GAZP;0;18.02.2021;18:18:08;224.510000000;40
GAZP;0;18.02.2021;18:18:08;224.510000000;240
GAZP;0;18.02.2021;18:18:09;224.500000000;100
GAZP;0;18.02.2021;18:18:09;224.510000000;250
GAZP;0;18.02.2021;18:18:09;224.510000000;1090
GAZP;0;18.02.2021;18:18:13;224.510000000;10
GAZP;0;18.02.2021;18:18:13;224.500000000;1650
GAZP;0;18.02.2021;18:18:14;224.500000000;180
GAZP;0;18.02.2021;18:18:14;224.500000000;420
GAZP;0;18.02.2021;18:18:15;224.500000000;40
GAZP;0;18.02.2021;18:18:15;224.500000000;2040
GAZP;0;18.02.2021;18:18:15;224.500000000;10
GAZP;0;18.02.2021;18:18:15;224.500000000;250
GAZP;0;18.02.2021;18:18:15;224.500000000;1000
GAZP;0;18.02.2021;18:18:15;224.500000000;6000
GAZP;0;18.02.2021;18:18:15;224.500000000;30
GAZP;0;18.02.2021;18:18:15;224.500000000;50
GAZP;0;18.02.2021;18:18:15;224.500000000;440
GAZP;0;18.02.2021;18:18:15;224.500000000;10
GAZP;0;18.02.2021;18:18:15;224.500000000;20
GAZP;0;18.02.2021;18:18:15;224.500000000;10
GAZP;0;18.02.2021;18:18:15;224.500000000;100
GAZP;0;18.02.2021;18:18:15;224.500000000;100
GAZP;0;18.02.2021;18:18:15;224.500000000;40
GAZP;0;18.02.2021;18:18:15;224.500000000;100
GAZP;0;18.02.2021;18:18:15;224.500000000;20
GAZP;0;18.02.2021;18:18:15;224.500000000;5000
GAZP;0;18.02.2021;18:18:15;224.500000000;3320
GAZP;0;18.02.2021;18:18:15;224.500000000;100
GAZP;0;18.02.2021;18:18:15;224.500000000;10
GAZP;0;18.02.2021;18:18:15;224.500000000;10
GAZP;0;18.02.2021;18:18:15;224.500000000;100
GAZP;0;18.02.2021;18:18:15;224.500000000;2670
GAZP;0;18.02.2021;18:18:15;224.500000000;10
GAZP;0;18.02.2021;18:18:15;224.500000000;500
GAZP;0;18.02.2021;18:18:15;224.500000000;100
GAZP;0;18.02.2021;18:18:15;224.500000000;1000
GAZP;0;18.02.2021;18:18:15;224.500000000;10
GAZP;0;18.02.2021;18:18:15;224.500000000;400
GAZP;0;18.02.2021;18:18:15;224.500000000;10
GAZP;0;18.02.2021;18:18:15;224.500000000;10
GAZP;0;18.02.2021;18:18:15;224.500000000;500
GAZP;0;18.02.2021;18:18:15;224.500000000;10
GAZP;0;18.02.2021;18:18:15;224.500000000;100
GAZP;0;18.02.2021;18:18:15;224.500000000;10
GAZP;0;18.02.2021;18:18:15;224.500000000;910
GAZP;0;18.02.2021;18:18:15;224.500000000;1090
GAZP;0;18.02.2021;18:18:15;224.500000000;100
GAZP;0;18.02.2021;18:18:15;224.500000000;10
GAZP;0;18.02.2021;18:18:15;224.500000000;50
GAZP;0;18.02.2021;18:18:15;224.500000000;10
GAZP;0;18.02.2021;18:18:15;224.500000000;100
GAZP;0;18.02.2021;18:18:15;224.500000000;150
GAZP;0;18.02.2021;18:18:15;224.500000000;10
GAZP;0;18.02.2021;18:18:15;224.500000000;40
GAZP;0;18.02.2021;18:18:15;224.500000000;10
GAZP;0;18.02.2021;18:18:15;224.500000000;1000
GAZP;0;18.02.2021;18:18:15;224.500000000;20
GAZP;0;18.02.2021;18:18:15;224.500000000;100
GAZP;0;18.02.2021;18:18:15;224.500000000;10
GAZP;0;18.02.2021;18:18:15;224.500000000;50
GAZP;0;18.02.2021;18:18:15;224.500000000;500
GAZP;0;18.02.2021;18:18:15;224.500000000;500
GAZP;0;18.02.2021;18:18:15;224.500000000;10
GAZP;0;18.02.2021;18:18:15;224.500000000;500
GAZP;0;18.02.2021;18:18:15;224.500000000;10
GAZP;0;18.02.2021;18:18:15;224.500000000;1000
GAZP;0;18.02.2021;18:18:15;224.500000000;20
GAZP;0;18.02.2021;18:18:15;224.500000000;500
GAZP;0;18.02.2021;18:18:15;224.500000000;100
GAZP;0;18.02.2021;18:18:15;224.500000000;2000
GAZP;0;18.02.2021;18:18:15;224.500000000;100
GAZP;0;18.02.2021;18:18:15;224.500000000;900
GAZP;0;18.02.2021;18:18:15;224.500000000;1820
GAZP;0;18.02.2021;18:18:15;224.500000000;10
GAZP;0;18.02.2021;18:18:15;224.500000000;50
GAZP;0;18.02.2021;18:18:15;224.500000000;10
GAZP;0;18.02.2021;18:18:15;224.500000000;10
GAZP;0;18.02.2021;18:18:15;224.500000000;10
GAZP;0;18.02.2021;18:18:15;224.500000000;10
GAZP;0;18.02.2021;18:18:15;224.500000000;1000
GAZP;0;18.02.2021;18:18:15;224.500000000;2030
GAZP;0;18.02.2021;18:18:15;224.500000000;10
GAZP;0;18.02.2021;18:18:16;224.500000000;1030
GAZP;0;18.02.2021;18:18:16;224.500000000;1500
GAZP;0;18.02.2021;18:18:16;224.500000000;1500
GAZP;0;18.02.2021;18:18:16;224.500000000;1500
GAZP;0;18.02.2021;18:18:16;224.500000000;1500
GAZP;0;18.02.2021;18:18:16;224.510000000;10
GAZP;0;18.02.2021;18:18:17;224.510000000;90
GAZP;0;18.02.2021;18:18:17;224.510000000;910
GAZP;0;18.02.2021;18:18:19;224.510000000;50
GAZP;0;18.02.2021;18:18:19;224.500000000;600
GAZP;0;18.02.2021;18:18:19;224.500000000;600
GAZP;0;18.02.2021;18:18:19;224.500000000;10
GAZP;0;18.02.2021;18:18:19;224.500000000;20
GAZP;0;18.02.2021;18:18:19;224.500000000;40
GAZP;0;18.02.2021;18:18:19;224.500000000;180
GAZP;0;18.02.2021;18:18:19;224.500000000;60
GAZP;0;18.02.2021;18:18:19;224.500000000;100
GAZP;0;18.02.2021;18:18:19;224.500000000;160
GAZP;0;18.02.2021;18:18:19;224.500000000;120
GAZP;0;18.02.2021;18:18:19;224.500000000;160
GAZP;0;18.02.2021;18:18:19;224.500000000;300
GAZP;0;18.02.2021;18:18:19;224.510000000;10
GAZP;0;18.02.2021;18:18:20;224.500000000;30
GAZP;0;18.02.2021;18:18:21;224.510000000;10
GAZP;0;18.02.2021;18:18:21;224.500000000;4040
GAZP;0;18.02.2021;18:18:21;224.500000000;600
GAZP;0;18.02.2021;18:18:23;224.510000000;1000
GAZP;0;18.02.2021;18:18:24;224.500000000;600
GAZP;0;18.02.2021;18:18:24;224.500000000;1350
GAZP;0;18.02.2021;18:18:24;224.500000000;400
GAZP;0;18.02.2021;18:18:25;224.480000000;20
GAZP;0;18.02.2021;18:18:25;224.480000000;100
GAZP;0;18.02.2021;18:18:25;224.480000000;10
GAZP;0;18.02.2021;18:18:25;224.480000000;20
GAZP;0;18.02.2021;18:18:25;224.480000000;1350
GAZP;0;18.02.2021;18:18:25;224.480000000;1250
GAZP;0;18.02.2021;18:18:25;224.480000000;250
GAZP;0;18.02.2021;18:18:25;224.490000000;680
GAZP;0;18.02.2021;18:18:25;224.490000000;320
GAZP;0;18.02.2021;18:18:25;224.490000000;1180
GAZP;0;18.02.2021;18:18:25;224.490000000;40
GAZP;0;18.02.2021;18:18:25;224.490000000;820
GAZP;0;18.02.2021;18:18:26;224.470000000;10
GAZP;0;18.02.2021;18:18:26;224.470000000;10
GAZP;0;18.02.2021;18:18:26;224.470000000;20
GAZP;0;18.02.2021;18:18:26;224.510000000;200
GAZP;0;18.02.2021;18:18:26;224.510000000;220
GAZP;0;18.02.2021;18:18:26;224.470000000;30
GAZP;0;18.02.2021;18:18:27;224.470000000;1000
GAZP;0;18.02.2021;18:18:29;224.490000000;340
GAZP;0;18.02.2021;18:18:31;224.470000000;590
GAZP;0;18.02.2021;18:18:31;224.470000000;10
GAZP;0;18.02.2021;18:18:31;224.490000000;10
GAZP;0;18.02.2021;18:18:33;224.470000000;600
GAZP;0;18.02.2021;18:18:33;224.470000000;600
GAZP;0;18.02.2021;18:18:33;224.470000000;40
GAZP;0;18.02.2021;18:18:33;224.470000000;600
GAZP;0;18.02.2021;18:18:33;224.470000000;600
GAZP;0;18.02.2021;18:18:33;224.470000000;440
GAZP;0;18.02.2021;18:18:33;224.470000000;10
GAZP;0;18.02.2021;18:18:33;224.470000000;20
GAZP;0;18.02.2021;18:18:34;224.460000000;100
GAZP;0;18.02.2021;18:18:34;224.460000000;2240
GAZP;0;18.02.2021;18:18:34;224.450000000;10
GAZP;0;18.02.2021;18:18:34;224.450000000;500
GAZP;0;18.02.2021;18:18:34;224.450000000;280
GAZP;0;18.02.2021;18:18:34;224.440000000;250
GAZP;0;18.02.2021;18:18:34;224.440000000;50
GAZP;0;18.02.2021;18:18:34;224.420000000;10
GAZP;0;18.02.2021;18:18:34;224.420000000;30
GAZP;0;18.02.2021;18:18:34;224.420000000;100
GAZP;0;18.02.2021;18:18:34;224.410000000;200
GAZP;0;18.02.2021;18:18:34;224.410000000;200
GAZP;0;18.02.2021;18:18:34;224.410000000;20
GAZP;0;18.02.2021;18:18:34;224.410000000;1000
GAZP;0;18.02.2021;18:18:34;224.410000000;200
GAZP;0;18.02.2021;18:18:34;224.410000000;800
GAZP;0;18.02.2021;18:18:34;224.400000000;1960
GAZP;0;18.02.2021;18:18:34;224.400000000;20
GAZP;0;18.02.2021;18:18:34;224.400000000;5000
GAZP;0;18.02.2021;18:18:34;224.400000000;10
GAZP;0;18.02.2021;18:18:34;224.400000000;50
GAZP;0;18.02.2021;18:18:34;224.400000000;30
GAZP;0;18.02.2021;18:18:34;224.400000000;1180
GAZP;0;18.02.2021;18:18:34;224.400000000;100
GAZP;0;18.02.2021;18:18:34;224.400000000;30
GAZP;0;18.02.2021;18:18:34;224.400000000;10
GAZP;0;18.02.2021;18:18:34;224.400000000;20
GAZP;0;18.02.2021;18:18:34;224.400000000;1040
GAZP;0;18.02.2021;18:18:34;224.400000000;100
GAZP;0;18.02.2021;18:18:34;224.400000000;310
GAZP;0;18.02.2021;18:18:34;224.400000000;100
GAZP;0;18.02.2021;18:18:34;224.400000000;3000
GAZP;0;18.02.2021;18:18:34;224.400000000;610
GAZP;0;18.02.2021;18:18:34;224.400000000;2590
GAZP;0;18.02.2021;18:18:34;224.390000000;10
GAZP;0;18.02.2021;18:18:34;224.390000000;20
GAZP;0;18.02.2021;18:18:34;224.390000000;1820
GAZP;0;18.02.2021;18:18:34;224.470000000;910
GAZP;0;18.02.2021;18:18:34;224.470000000;10
GAZP;0;18.02.2021;18:18:34;224.470000000;930
GAZP;0;18.02.2021;18:18:34;224.470000000;1270
GAZP;0;18.02.2021;18:18:34;224.470000000;2120
GAZP;0;18.02.2021;18:18:34;224.470000000;880
GAZP;0;18.02.2021;18:18:34;224.470000000;1120
GAZP;0;18.02.2021;18:18:34;224.470000000;10
GAZP;0;18.02.2021;18:18:35;224.480000000;10
GAZP;0;18.02.2021;18:18:35;224.470000000;20
GAZP;0;18.02.2021;18:18:35;224.470000000;600
GAZP;0;18.02.2021;18:18:35;224.470000000;600
GAZP;0;18.02.2021;18:18:35;224.470000000;600
GAZP;0;18.02.2021;18:18:35;224.470000000;50
GAZP;0;18.02.2021;18:18:35;224.470000000;550
GAZP;0;18.02.2021;18:18:35;224.470000000;600
GAZP;0;18.02.2021;18:18:35;224.470000000;600
GAZP;0;18.02.2021;18:18:35;224.470000000;600
GAZP;0;18.02.2021;18:18:35;224.470000000;10
GAZP;0;18.02.2021;18:18:35;224.470000000;1960
GAZP;0;18.02.2021;18:18:35;224.470000000;220
GAZP;0;18.02.2021;18:18:35;224.470000000;600
GAZP;0;18.02.2021;18:18:35;224.470000000;220
GAZP;0;18.02.2021;18:18:35;224.460000000;20
GAZP;0;18.02.2021;18:18:35;224.470000000;600
GAZP;0;18.02.2021;18:18:35;224.470000000;600
GAZP;0;18.02.2021;18:18:35;224.470000000;40
GAZP;0;18.02.2021;18:18:35;224.470000000;1500
GAZP;0;18.02.2021;18:18:35;224.470000000;240
GAZP;0;18.02.2021;18:18:35;224.470000000;1260
GAZP;0;18.02.2021;18:18:35;224.470000000;1500
GAZP;0;18.02.2021;18:18:35;224.470000000;240
GAZP;0;18.02.2021;18:18:35;224.470000000;1260
GAZP;0;18.02.2021;18:18:35;224.470000000;80
GAZP;0;18.02.2021;18:18:35;224.470000000;1660
GAZP;0;18.02.2021;18:18:35;224.460000000;10
GAZP;0;18.02.2021;18:18:35;224.470000000;600
GAZP;0;18.02.2021;18:18:35;224.470000000;2400
GAZP;0;18.02.2021;18:18:36;224.480000000;100
GAZP;0;18.02.2021;18:18:36;224.480000000;500
GAZP;0;18.02.2021;18:18:36;224.480000000;100
GAZP;0;18.02.2021;18:18:36;224.480000000;50
GAZP;0;18.02.2021;18:18:36;224.470000000;600
GAZP;0;18.02.2021;18:18:36;224.470000000;2400
GAZP;0;18.02.2021;18:18:36;224.470000000;10
GAZP;0;18.02.2021;18:18:37;224.460000000;1500
GAZP;0;18.02.2021;18:18:38;224.470000000;20
GAZP;0;18.02.2021;18:18:38;224.460000000;1500
GAZP;0;18.02.2021;18:18:38;224.420000000;1370
GAZP;0;18.02.2021;18:18:38;224.410000000;860
GAZP;0;18.02.2021;18:18:38;224.400000000;870
GAZP;0;18.02.2021;18:18:38;224.400000000;500
GAZP;0;18.02.2021;18:18:38;224.400000000;1960
GAZP;0;18.02.2021;18:18:38;224.390000000;7940
GAZP;0;18.02.2021;18:18:38;224.390000000;240
GAZP;0;18.02.2021;18:18:38;224.390000000;1260
GAZP;0;18.02.2021;18:18:38;224.390000000;1500
GAZP;0;18.02.2021;18:18:38;224.450000000;1960
GAZP;0;18.02.2021;18:18:38;224.470000000;10
GAZP;0;18.02.2021;18:18:38;224.470000000;10
GAZP;0;18.02.2021;18:18:38;224.470000000;850
GAZP;0;18.02.2021;18:18:38;224.470000000;160
GAZP;0;18.02.2021;18:18:38;224.470000000;820
GAZP;0;18.02.2021;18:18:38;224.470000000;30
GAZP;0;18.02.2021;18:18:38;224.480000000;50
GAZP;0;18.02.2021;18:18:38;224.480000000;1310
GAZP;0;18.02.2021;18:18:39;224.460000000;250
GAZP;0;18.02.2021;18:18:40;224.460000000;40
GAZP;0;18.02.2021;18:18:40;224.460000000;10
GAZP;0;18.02.2021;18:18:40;224.460000000;740
GAZP;0;18.02.2021;18:18:40;224.460000000;3000
GAZP;0;18.02.2021;18:18:40;224.460000000;2240
GAZP;0;18.02.2021;18:18:40;224.460000000;530
GAZP;0;18.02.2021;18:18:40;224.400000000;1960
GAZP;0;18.02.2021;18:18:40;224.390000000;80
GAZP;0;18.02.2021;18:18:40;224.390000000;800
GAZP;0;18.02.2021;18:18:40;224.390000000;2650
GAZP;0;18.02.2021;18:18:40;224.450000000;1500
GAZP;0;18.02.2021;18:18:41;224.460000000;830
GAZP;0;18.02.2021;18:18:41;224.460000000;10
GAZP;0;18.02.2021;18:18:41;224.460000000;190
GAZP;0;18.02.2021;18:18:41;224.470000000;40
GAZP;0;18.02.2021;18:18:41;224.470000000;10
GAZP;0;18.02.2021;18:18:41;224.450000000;1000
GAZP;0;18.02.2021;18:18:42;224.470000000;450
GAZP;0;18.02.2021;18:18:42;224.470000000;500
GAZP;0;18.02.2021;18:18:42;224.470000000;50
GAZP;0;18.02.2021;18:18:43;224.460000000;10
GAZP;0;18.02.2021;18:18:43;224.460000000;60
GAZP;0;18.02.2021;18:18:43;224.460000000;300
GAZP;0;18.02.2021;18:18:44;224.470000000;50
GAZP;0;18.02.2021;18:18:46;224.470000000;10
GAZP;0;18.02.2021;18:18:46;224.450000000;500
GAZP;0;18.02.2021;18:18:46;224.450000000;500
GAZP;0;18.02.2021;18:18:48;224.450000000;40
GAZP;0;18.02.2021;18:18:49;224.470000000;90
GAZP;0;18.02.2021;18:18:49;224.470000000;830
GAZP;0;18.02.2021;18:18:49;224.470000000;30
GAZP;0;18.02.2021;18:18:49;224.470000000;20
GAZP;0;18.02.2021;18:18:49;224.470000000;230
GAZP;0;18.02.2021;18:18:51;224.480000000;20
GAZP;0;18.02.2021;18:18:51;224.490000000;20
GAZP;0;18.02.2021;18:18:51;224.490000000;410
GAZP;0;18.02.2021;18:18:51;224.490000000;500
GAZP;0;18.02.2021;18:18:51;224.490000000;250
GAZP;0;18.02.2021;18:18:51;224.460000000;100
GAZP;0;18.02.2021;18:18:51;224.460000000;2370
GAZP;0;18.02.2021;18:18:51;224.460000000;630
GAZP;0;18.02.2021;18:18:51;224.460000000;1550
GAZP;0;18.02.2021;18:18:51;224.460000000;380
GAZP;0;18.02.2021;18:18:53;224.450000000;460
GAZP;0;18.02.2021;18:18:53;224.450000000;500
GAZP;0;18.02.2021;18:18:53;224.450000000;3000
GAZP;0;18.02.2021;18:18:53;224.450000000;40
GAZP;0;18.02.2021;18:18:53;224.460000000;10
GAZP;0;18.02.2021;18:18:56;224.460000000;40
GAZP;0;18.02.2021;18:18:57;224.460000000;40
GAZP;0;18.02.2021;18:18:58;224.450000000;60
GAZP;0;18.02.2021;18:18:58;224.450000000;30
GAZP;0;18.02.2021;18:18:58;224.450000000;50
GAZP;0;18.02.2021;18:18:58;224.430000000;20
GAZP;0;18.02.2021;18:18:58;224.410000000;50
GAZP;0;18.02.2021;18:18:58;224.400000000;10
GAZP;0;18.02.2021;18:18:58;224.400000000;10
GAZP;0;18.02.2021;18:18:58;224.390000000;770
GAZP;0;18.02.2021;18:18:58;224.390000000;1500
GAZP;0;18.02.2021;18:18:58;224.470000000;160
GAZP;0;18.02.2021;18:18:58;224.470000000;840
GAZP;0;18.02.2021;18:18:58;224.490000000;20
GAZP;0;18.02.2021;18:18:58;224.490000000;140
GAZP;0;18.02.2021;18:18:58;224.500000000;10
GAZP;0;18.02.2021;18:18:58;224.500000000;830
GAZP;0;18.02.2021;18:18:58;224.400000000;820
GAZP;0;18.02.2021;18:18:58;224.400000000;240
GAZP;0;18.02.2021;18:18:58;224.460000000;1200
GAZP;0;18.02.2021;18:18:58;224.460000000;680
GAZP;0;18.02.2021;18:18:58;224.500000000;1200
GAZP;0;18.02.2021;18:18:58;224.460000000;10
GAZP;0;18.02.2021;18:18:58;224.460000000;950
GAZP;0;18.02.2021;18:18:58;224.500000000;20
GAZP;0;18.02.2021;18:18:58;224.470000000;1160
GAZP;0;18.02.2021;18:18:58;224.500000000;2450
GAZP;0;18.02.2021;18:18:58;224.500000000;120
GAZP;0;18.02.2021;18:18:58;224.510000000;80
GAZP;0;18.02.2021;18:18:58;224.510000000;300
GAZP;0;18.02.2021;18:18:58;224.510000000;300
GAZP;0;18.02.2021;18:18:58;224.510000000;300
GAZP;0;18.02.2021;18:18:58;224.510000000;300
GAZP;0;18.02.2021;18:18:58;224.510000000;100
GAZP;0;18.02.2021;18:18:58;224.510000000;100
GAZP;0;18.02.2021;18:18:58;224.510000000;10
GAZP;0;18.02.2021;18:18:58;224.510000000;1960
GAZP;0;18.02.2021;18:18:58;224.530000000;150
GAZP;0;18.02.2021;18:18:58;224.530000000;670
GAZP;0;18.02.2021;18:18:59;224.540000000;770
GAZP;0;18.02.2021;18:18:59;224.540000000;120
GAZP;0;18.02.2021;18:18:59;224.550000000;1960
GAZP;0;18.02.2021;18:18:59;224.550000000;10
GAZP;0;18.02.2021;18:18:59;224.570000000;1960
GAZP;0;18.02.2021;18:18:59;224.570000000;1260
GAZP;0;18.02.2021;18:18:59;224.570000000;800
GAZP;0;18.02.2021;18:18:59;224.580000000;120
GAZP;0;18.02.2021;18:18:59;224.580000000;1000
GAZP;0;18.02.2021;18:18:59;224.540000000;20
GAZP;0;18.02.2021;18:18:59;224.470000000;820
GAZP;0;18.02.2021;18:18:59;224.470000000;680
GAZP;0;18.02.2021;18:18:59;224.580000000;820
GAZP;0;18.02.2021;18:18:59;224.580000000;770
GAZP;0;18.02.2021;18:18:59;224.590000000;1960
GAZP;0;18.02.2021;18:18:59;224.610000000;1960
GAZP;0;18.02.2021;18:18:59;224.610000000;670
GAZP;0;18.02.2021;18:18:59;224.620000000;1820
GAZP;0;18.02.2021;18:18:59;224.480000000;1470
GAZP;0;18.02.2021;18:18:59;224.480000000;30
GAZP;0;18.02.2021;18:19:00;224.580000000;10
GAZP;0;18.02.2021;18:19:00;224.580000000;190
GAZP;0;18.02.2021;18:19:00;224.580000000;720
GAZP;0;18.02.2021;18:19:00;224.570000000;10
GAZP;0;18.02.2021;18:19:01;224.480000000;50
GAZP;0;18.02.2021;18:19:02;224.480000000;40
GAZP;0;18.02.2021;18:19:03;224.570000000;1000
GAZP;0;18.02.2021;18:19:03;224.480000000;10
GAZP;0;18.02.2021;18:19:04;224.570000000;10
GAZP;0;18.02.2021;18:19:05;224.480000000;10
GAZP;0;18.02.2021;18:19:08;224.550000000;10
GAZP;0;18.02.2021;18:19:10;224.480000000;90
GAZP;0;18.02.2021;18:19:10;224.550000000;300
GAZP;0;18.02.2021;18:19:12;224.480000000;930
GAZP;0;18.02.2021;18:19:12;224.480000000;1660
GAZP;0;18.02.2021;18:19:12;224.480000000;620
GAZP;0;18.02.2021;18:19:16;224.470000000;10
GAZP;0;18.02.2021;18:19:19;224.470000000;570
GAZP;0;18.02.2021;18:19:19;224.470000000;40
GAZP;0;18.02.2021;18:19:20;224.470000000;50
GAZP;0;18.02.2021;18:19:21;224.460000000;2030
GAZP;0;18.02.2021;18:19:21;224.460000000;10
GAZP;0;18.02.2021;18:19:21;224.460000000;1000
GAZP;0;18.02.2021;18:19:21;224.460000000;2000
GAZP;0;18.02.2021;18:19:21;224.460000000;450
GAZP;0;18.02.2021;18:19:22;224.450000000;110
GAZP;0;18.02.2021;18:19:22;224.450000000;50
GAZP;0;18.02.2021;18:19:25;224.450000000;100
GAZP;0;18.02.2021;18:19:26;224.430000000;40
GAZP;0;18.02.2021;18:19:27;224.430000000;600
GAZP;0;18.02.2021;18:19:27;224.430000000;110
GAZP;0;18.02.2021;18:19:27;224.420000000;110
GAZP;0;18.02.2021;18:19:28;224.410000000;1280
GAZP;0;18.02.2021;18:19:28;224.410000000;1720
GAZP;0;18.02.2021;18:19:28;224.410000000;10
GAZP;0;18.02.2021;18:19:28;224.410000000;840
GAZP;0;18.02.2021;18:19:28;224.410000000;2160
GAZP;0;18.02.2021;18:19:28;224.410000000;2740
GAZP;0;18.02.2021;18:19:28;224.410000000;260
GAZP;0;18.02.2021;18:19:28;224.410000000;970
GAZP;0;18.02.2021;18:19:28;224.400000000;410
GAZP;0;18.02.2021;18:19:28;224.410000000;930
GAZP;0;18.02.2021;18:19:28;224.380000000;10
GAZP;0;18.02.2021;18:19:28;224.380000000;10
GAZP;0;18.02.2021;18:19:28;224.380000000;150
GAZP;0;18.02.2021;18:19:28;224.380000000;50
GAZP;0;18.02.2021;18:19:28;224.380000000;350
GAZP;0;18.02.2021;18:19:28;224.370000000;10
GAZP;0;18.02.2021;18:19:28;224.370000000;1630
GAZP;0;18.02.2021;18:19:30;224.420000000;700
GAZP;0;18.02.2021;18:19:30;224.390000000;520
GAZP;0;18.02.2021;18:19:30;224.410000000;50
GAZP;0;18.02.2021;18:19:31;224.410000000;2430
GAZP;0;18.02.2021;18:19:31;224.410000000;2570
GAZP;0;18.02.2021;18:19:31;224.420000000;890
GAZP;0;18.02.2021;18:19:32;224.410000000;70
GAZP;0;18.02.2021;18:19:33;224.410000000;130
GAZP;0;18.02.2021;18:19:36;224.410000000;230
GAZP;0;18.02.2021;18:19:36;224.410000000;2230
GAZP;0;18.02.2021;18:19:36;224.410000000;770
GAZP;0;18.02.2021;18:19:36;224.410000000;480
GAZP;0;18.02.2021;18:19:36;224.420000000;100
GAZP;0;18.02.2021;18:19:36;224.420000000;200
GAZP;0;18.02.2021;18:19:36;224.420000000;210
GAZP;0;18.02.2021;18:19:37;224.420000000;2480
GAZP;0;18.02.2021;18:19:37;224.420000000;2230
GAZP;0;18.02.2021;18:19:37;224.440000000;840
GAZP;0;18.02.2021;18:19:37;224.440000000;100
GAZP;0;18.02.2021;18:19:37;224.460000000;980
GAZP;0;18.02.2021;18:19:37;224.460000000;10
GAZP;0;18.02.2021;18:19:37;224.470000000;20
GAZP;0;18.02.2021;18:19:37;224.480000000;10
GAZP;0;18.02.2021;18:19:37;224.490000000;1070
GAZP;0;18.02.2021;18:19:39;224.490000000;10
GAZP;0;18.02.2021;18:19:40;224.490000000;40
GAZP;0;18.02.2021;18:19:40;224.480000000;30
GAZP;0;18.02.2021;18:19:42;224.420000000;20
GAZP;0;18.02.2021;18:19:42;224.410000000;160
GAZP;0;18.02.2021;18:19:43;224.410000000;600
GAZP;0;18.02.2021;18:19:43;224.410000000;600
GAZP;0;18.02.2021;18:19:43;224.420000000;690
GAZP;0;18.02.2021;18:19:43;224.420000000;100
GAZP;0;18.02.2021;18:19:44;224.420000000;10
GAZP;0;18.02.2021;18:19:44;224.420000000;710
GAZP;0;18.02.2021;18:19:44;224.420000000;70
GAZP;0;18.02.2021;18:19:45;224.470000000;1960
GAZP;0;18.02.2021;18:19:45;224.470000000;2370
GAZP;0;18.02.2021;18:19:45;224.470000000;470
GAZP;0;18.02.2021;18:19:46;224.420000000;1000
GAZP;0;18.02.2021;18:19:46;224.470000000;20
GAZP;0;18.02.2021;18:19:46;224.410000000;40
GAZP;0;18.02.2021;18:19:47;224.410000000;20
GAZP;0;18.02.2021;18:19:48;224.470000000;1940
GAZP;0;18.02.2021;18:19:48;224.480000000;60
GAZP;0;18.02.2021;18:19:48;224.410000000;50
GAZP;0;18.02.2021;18:19:49;224.410000000;50
GAZP;0;18.02.2021;18:19:50;224.480000000;20
GAZP;0;18.02.2021;18:19:51;224.410000000;1000
GAZP;0;18.02.2021;18:19:51;224.410000000;10
GAZP;0;18.02.2021;18:19:51;224.410000000;20
GAZP;0;18.02.2021;18:19:52;224.420000000;570
GAZP;0;18.02.2021;18:19:52;224.420000000;2430
GAZP;0;18.02.2021;18:19:52;224.440000000;890
GAZP;0;18.02.2021;18:19:52;224.450000000;510
GAZP;0;18.02.2021;18:19:53;224.420000000;20
GAZP;0;18.02.2021;18:19:56;224.420000000;40
GAZP;0;18.02.2021;18:19:58;224.410000000;10
GAZP;0;18.02.2021;18:19:58;224.410000000;10
GAZP;0;18.02.2021;18:19:59;224.420000000;10
GAZP;0;18.02.2021;18:20:00;224.420000000;330
GAZP;0;18.02.2021;18:20:00;224.420000000;280
GAZP;0;18.02.2021;18:20:00;224.420000000;800
GAZP;0;18.02.2021;18:20:00;224.420000000;100
GAZP;0;18.02.2021;18:20:00;224.420000000;500
GAZP;0;18.02.2021;18:20:00;224.420000000;40
GAZP;0;18.02.2021;18:20:00;224.410000000;1990
GAZP;0;18.02.2021;18:20:00;224.410000000;500
GAZP;0;18.02.2021;18:20:00;224.400000000;700
GAZP;0;18.02.2021;18:20:00;224.410000000;1370
GAZP;0;18.02.2021;18:20:00;224.400000000;2300
GAZP;0;18.02.2021;18:20:00;224.400000000;410
